t_over_L,d_mm,L_mm,N,lattice_type,band_mean_alpha,alpha_1000hz,C11,C12,C44,surrogate_method
0.18,1.0357,30.0,10,SC,0.039328,0.027319,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,1.2143,30.0,10,SC,0.204451,0.282234,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,1.2143,30.0,10,SC,0.171523,0.150503,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,1.2143,30.0,10,SC,0.149549,0.100123,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,1.2143,30.0,10,SC,0.133099,0.078694,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,1.2143,30.0,10,SC,0.119425,0.066556,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,1.2143,30.0,10,SC,0.107675,0.058588,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,1.2143,30.0,10,SC,0.09793,0.052904,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,1.2143,30.0,10,SC,0.090154,0.048632,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,1.2143,30.0,10,SC,0.083957,0.045306,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,1.2143,30.0,10,SC,0.078922,0.042653,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,1.2143,30.0,10,SC,0.074749,0.0405,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,1.2143,30.0,10,SC,0.071246,0.03873,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,1.2143,30.0,10,SC,0.068287,0.037263,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,1.2143,30.0,10,SC,0.06579,0.036044,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,1.2143,30.0,10,SC,0.063696,0.035028,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,1.3929,30.0,10,SC,0.253317,0.413049,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,1.3929,30.0,10,SC,0.223575,0.360338,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,1.3929,30.0,10,SC,0.196548,0.269092,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,1.3929,30.0,10,SC,0.174436,0.173447,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,1.3929,30.0,10,SC,0.158162,0.120017,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,1.3929,30.0,10,SC,0.145849,0.094476,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,1.3929,30.0,10,SC,0.135994,0.080069,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,1.3929,30.0,10,SC,0.127764,0.070762,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,1.3929,30.0,10,SC,0.120701,0.064224,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,1.3929,30.0,10,SC,0.114549,0.059379,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,1.3929,30.0,10,SC,0.109172,0.055661,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,1.3929,30.0,10,SC,0.104499,0.052739,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,1.3929,30.0,10,SC,0.100483,0.050409,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,1.3929,30.0,10,SC,0.097079,0.048536,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,1.3929,30.0,10,SC,0.094236,0.047026,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,1.5714,30.0,10,SC,0.290596,0.547741,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,1.5714,30.0,10,SC,0.264095,0.487031,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,1.5714,30.0,10,SC,0.242226,0.412575,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,1.5714,30.0,10,SC,0.223054,0.393453,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,1.5714,30.0,10,SC,0.2055,0.30827,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,1.5714,30.0,10,SC,0.189506,0.262064,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,1.5714,30.0,10,SC,0.175806,0.20126,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,1.5714,30.0,10,SC,0.164715,0.155809,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,1.5714,30.0,10,SC,0.155855,0.125734,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,1.5714,30.0,10,SC,0.148689,0.107061,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,1.5714,30.0,10,SC,0.142794,0.09494,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,1.5714,30.0,10,SC,0.13788,0.08661,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,1.5714,30.0,10,SC,0.133753,0.080637,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,1.5714,30.0,10,SC,0.130276,0.076239,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,1.5714,30.0,10,SC,0.127354,0.072966,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,1.75,30.0,10,SC,0.325765,0.604654,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,1.75,30.0,10,SC,0.298222,0.412392,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,1.75,30.0,10,SC,0.276892,0.617162,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,1.75,30.0,10,SC,0.259426,0.519922,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,1.75,30.0,10,SC,0.244609,0.381248,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,1.75,30.0,10,SC,0.231717,0.409829,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,1.75,30.0,10,SC,0.220278,0.42355,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,1.75,30.0,10,SC,0.20999,0.350884,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,1.75,30.0,10,SC,0.20069,0.303381,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,1.75,30.0,10,SC,0.192325,0.286222,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,1.75,30.0,10,SC,0.184907,0.270459,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,1.75,30.0,10,SC,0.178454,0.248028,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,1.75,30.0,10,SC,0.172946,0.225925,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,1.75,30.0,10,SC,0.168327,0.208175,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,1.75,30.0,10,SC,0.164514,0.194912,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,1.9286,30.0,10,SC,0.362598,0.590704,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,1.9286,30.0,10,SC,0.332795,0.849942,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,1.9286,30.0,10,SC,0.309499,0.479808,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,1.9286,30.0,10,SC,0.29124,0.390696,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,1.9286,30.0,10,SC,0.276357,0.494728,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,1.9286,30.0,10,SC,0.263868,0.644887,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,1.9286,30.0,10,SC,0.25319,0.562165,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,1.9286,30.0,10,SC,0.243951,0.429287,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,1.9286,30.0,10,SC,0.235898,0.366149,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,1.9286,30.0,10,SC,0.228851,0.354465,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,1.9286,30.0,10,SC,0.222681,0.37007,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,1.9286,30.0,10,SC,0.217289,0.392307,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,1.9286,30.0,10,SC,0.212603,0.406132,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,1.9286,30.0,10,SC,0.208564,0.40756,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,1.9286,30.0,10,SC,0.205125,0.400987,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,2.1071,30.0,10,SC,0.392223,0.365026,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,2.1071,30.0,10,SC,0.368108,0.424788,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,2.1071,30.0,10,SC,0.344581,0.743277,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,2.1071,30.0,10,SC,0.324278,0.853915,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,2.1071,30.0,10,SC,0.307776,0.564905,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,2.1071,30.0,10,SC,0.294323,0.410696,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,2.1071,30.0,10,SC,0.283136,0.369141,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,2.1071,30.0,10,SC,0.273674,0.393065,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,2.1071,30.0,10,SC,0.265576,0.461851,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,2.1071,30.0,10,SC,0.258599,0.548827,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,2.1071,30.0,10,SC,0.252566,0.61249,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,2.1071,30.0,10,SC,0.24735,0.627915,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,2.1071,30.0,10,SC,0.24285,0.60718,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,2.1071,30.0,10,SC,0.238991,0.57451,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,2.1071,30.0,10,SC,0.235709,0.544949,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,2.2857,30.0,10,SC,0.410445,0.647012,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,2.2857,30.0,10,SC,0.393482,0.393828,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,2.2857,30.0,10,SC,0.376123,0.345282,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,2.2857,30.0,10,SC,0.35881,0.413434,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,2.2857,30.0,10,SC,0.342371,0.605597,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,2.2857,30.0,10,SC,0.327704,0.849092,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,2.2857,30.0,10,SC,0.315176,0.866257,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,2.2857,30.0,10,SC,0.304641,0.69556,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,2.2857,30.0,10,SC,0.29578,0.545025,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,2.2857,30.0,10,SC,0.288287,0.451942,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,2.2857,30.0,10,SC,0.281923,0.398564,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,2.2857,30.0,10,SC,0.276508,0.368757,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,2.2857,30.0,10,SC,0.271909,0.352559,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,2.2857,30.0,10,SC,0.268025,0.343937,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,2.2857,30.0,10,SC,0.264778,0.339179,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,2.4643,30.0,10,SC,0.421656,0.933095,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,2.4643,30.0,10,SC,0.409211,0.81832,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,2.4643,30.0,10,SC,0.396597,0.50996,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,2.4643,30.0,10,SC,0.384136,0.374588,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,2.4643,30.0,10,SC,0.371994,0.332103,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,2.4643,30.0,10,SC,0.360318,0.341311,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,2.4643,30.0,10,SC,0.349305,0.390446,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,2.4643,30.0,10,SC,0.339176,0.476118,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,2.4643,30.0,10,SC,0.330105,0.590073,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,2.4643,30.0,10,SC,0.322166,0.710113,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,2.4643,30.0,10,SC,0.315341,0.805483,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,2.4643,30.0,10,SC,0.309555,0.857903,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,2.4643,30.0,10,SC,0.304716,0.872391,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,2.4643,30.0,10,SC,0.300732,0.865969,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,2.4643,30.0,10,SC,0.297528,0.853681,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,2.6429,30.0,10,SC,0.42836,0.440296,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,2.6429,30.0,10,SC,0.419211,0.763498,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,2.6429,30.0,10,SC,0.409718,0.987134,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,2.6429,30.0,10,SC,0.400323,0.788242,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,2.6429,30.0,10,SC,0.391256,0.560331,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,2.6429,30.0,10,SC,0.382641,0.430116,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,2.6429,30.0,10,SC,0.374552,0.362707,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,2.6429,30.0,10,SC,0.367044,0.329631,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,2.6429,30.0,10,SC,0.360163,0.316129,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,2.6429,30.0,10,SC,0.353946,0.314227,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,2.6429,30.0,10,SC,0.348426,0.318941,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,2.6429,30.0,10,SC,0.343621,0.326664,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,2.6429,30.0,10,SC,0.339536,0.334576,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,2.6429,30.0,10,SC,0.336164,0.340536,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,2.6429,30.0,10,SC,0.333487,0.343148,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,2.8214,30.0,10,SC,0.43173,0.275748,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,2.8214,30.0,10,SC,0.425317,0.357989,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,2.8214,30.0,10,SC,0.418276,0.526335,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,2.8214,30.0,10,SC,0.411119,0.779589,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,2.8214,30.0,10,SC,0.40413,0.974239,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,2.8214,30.0,10,SC,0.397472,0.94485,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,2.8214,30.0,10,SC,0.391238,0.791591,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,2.8214,30.0,10,SC,0.385484,0.648192,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,2.8214,30.0,10,SC,0.380242,0.546224,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,2.8214,30.0,10,SC,0.375529,0.478437,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,2.8214,30.0,10,SC,0.371356,0.433974,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,2.8214,30.0,10,SC,0.367722,0.405031,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,2.8214,30.0,10,SC,0.364624,0.386673,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,2.8214,30.0,10,SC,0.362052,0.375933,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,2.8214,30.0,10,SC,0.359991,0.371147,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,3.0,30.0,10,SC,0.432374,0.252138,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,3.0,30.0,10,SC,0.428413,0.255744,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,3.0,30.0,10,SC,0.423507,0.289557,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,3.0,30.0,10,SC,0.418239,0.355911,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,3.0,30.0,10,SC,0.41294,0.459651,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,3.0,30.0,10,SC,0.407805,0.599626,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,3.0,30.0,10,SC,0.402951,0.756842,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,3.0,30.0,10,SC,0.39845,0.892674,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,3.0,30.0,10,SC,0.394344,0.973057,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,3.0,30.0,10,SC,0.390655,0.995113,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,3.0,30.0,10,SC,0.387395,0.980718,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,3.0,30.0,10,SC,0.384567,0.953876,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,3.0,30.0,10,SC,0.382167,0.929889,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,3.0,30.0,10,SC,0.38019,0.916008,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,3.0,30.0,10,SC,0.378624,0.914707,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,0.5,33.3333,10,SC,0.028425,0.028966,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,0.5,33.3333,10,SC,0.023021,0.023769,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,0.5,33.3333,10,SC,0.019512,0.020296,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,0.5,33.3333,10,SC,0.017049,0.017818,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,0.5,33.3333,10,SC,0.015229,0.015968,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,0.5,33.3333,10,SC,0.013832,0.014538,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,0.5,33.3333,10,SC,0.01273,0.013403,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,0.5,33.3333,10,SC,0.011841,0.012485,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,0.5,33.3333,10,SC,0.011112,0.011729,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,0.5,33.3333,10,SC,0.010506,0.011099,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,0.5,33.3333,10,SC,0.009996,0.010568,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,0.5,33.3333,10,SC,0.009564,0.010117,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,0.5,33.3333,10,SC,0.009195,0.009731,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,0.5,33.3333,10,SC,0.008879,0.0094,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
0.18,0.5,33.3333,10,SC,0.008607,0.009115,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR
0.03,0.6786,33.3333,10,SC,0.040523,0.036158,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR
0.040714,0.6786,33.3333,10,SC,0.031865,0.030033,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR
0.051429,0.6786,33.3333,10,SC,0.026674,0.025876,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR
0.062143,0.6786,33.3333,10,SC,0.023186,0.022874,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR
0.072857,0.6786,33.3333,10,SC,0.020667,0.02061,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR
0.083571,0.6786,33.3333,10,SC,0.018759,0.018847,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR
0.094286,0.6786,33.3333,10,SC,0.017264,0.01744,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR
0.105,0.6786,33.3333,10,SC,0.016065,0.016295,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR
0.115714,0.6786,33.3333,10,SC,0.015086,0.015349,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR
0.126429,0.6786,33.3333,10,SC,0.014273,0.014558,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR
0.137143,0.6786,33.3333,10,SC,0.013592,0.01389,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR
0.147857,0.6786,33.3333,10,SC,0.013016,0.013322,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR
0.158571,0.6786,33.3333,10,SC,0.012525,0.012836,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR
0.169286,0.6786,33.3333,10,SC,0.012106,0.012419,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR
