t_over_L,d_mm,L_mm,N,lattice_type,band_mean_alpha,C11,C12,C44,surrogate_method,alpha_500hz,alpha_600hz,alpha_700hz,alpha_800hz,alpha_900hz,alpha_1000hz,alpha_1100hz,alpha_1200hz,alpha_1300hz,alpha_1400hz,alpha_1500hz,alpha_1600hz,alpha_1700hz,alpha_1800hz,alpha_1900hz,alpha_2000hz
0.18,1.2143,20.0,10,SC,0.353175,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR,0.45758665,0.5787668,0.42067295,0.62009513,0.42846403,0.5423296,0.47082078,0.4071497,0.45418257,0.35912028,0.26143706,0.13926515,0.08280513,0.061277904,0.049570978,0.04196365
0.03,1.3929,20.0,10,SC,0.586112,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR,0.85190743,0.33881113,0.40578747,0.9663991,0.40394378,0.44959393,0.974983,0.42291763,0.55340666,0.8233626,0.41355026,0.84067756,0.4963914,0.60430247,0.5229512,0.5762341
0.040714,1.3929,20.0,10,SC,0.580157,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR,0.72336566,0.31746334,0.5541251,0.77144367,0.36229575,0.6758753,0.6847756,0.39829767,0.90346164,0.4993707,0.545456,0.69559294,0.45597896,0.6697384,0.4640775,0.42439696
0.051429,1.3929,20.0,10,SC,0.566307,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR,0.6052047,0.3154936,0.7516857,0.58600074,0.3734694,0.9345217,0.49028498,0.48834878,0.84678537,0.41789338,0.83403,0.4493351,0.6970208,0.42324132,0.5375798,0.39323688
0.062143,1.3929,20.0,10,SC,0.552049,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR,0.5177329,0.32818404,0.92888653,0.47355503,0.4272087,0.9495796,0.411582,0.6845778,0.5877272,0.48090404,0.7104274,0.44907382,0.5941087,0.48364794,0.37072042,0.28116906
0.072857,1.3929,20.0,10,SC,0.535839,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR,0.4560783,0.35288614,0.995523,0.4108987,0.5210041,0.77610403,0.39742234,0.87288016,0.45526072,0.6507752,0.50009733,0.5936655,0.42554662,0.5025036,0.3632136,0.19449748
0.083571,1.3929,20.0,10,SC,0.519528,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR,0.41278654,0.3876348,0.94700444,0.37816733,0.6463771,0.6159556,0.4260445,0.85796094,0.4141215,0.78079265,0.42182806,0.6533845,0.4157622,0.37935224,0.28507978,0.1375121
0.094286,1.3929,20.0,10,SC,0.504271,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR,0.382153,0.43036425,0.84797215,0.36405212,0.7772822,0.5117763,0.48800233,0.71462625,0.4279792,0.7164299,0.4302793,0.5326836,0.47429925,0.3434154,0.22107254,0.10957855
0.105,1.3929,20.0,10,SC,0.490477,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR,0.36028373,0.47850114,0.7483015,0.3620756,0.87446916,0.44937104,0.5733554,0.5852057,0.47944385,0.58467156,0.49076515,0.4312674,0.4662475,0.3308872,0.17172298,0.09393899
0.115714,1.3929,20.0,10,SC,0.478163,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR,0.3445409,0.5289585,0.6658179,0.36812237,0.9129529,0.41336083,0.6649101,0.4997153,0.5525319,0.48847124,0.5610984,0.38986978,0.39945534,0.2878687,0.13905036,0.08396906
0.126429,1.3929,20.0,10,SC,0.467234,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR,0.33311415,0.57841927,0.6022244,0.3792156,0.8995036,0.39376703,0.7407209,0.44804615,0.6247056,0.4334776,0.5919231,0.3874817,0.34884775,0.24616244,0.11917911,0.07707378
0.137143,1.3929,20.0,10,SC,0.457574,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR,0.3247344,0.6238085,0.55445707,0.39295086,0.85799575,0.3843558,0.7856571,0.4182017,0.6737923,0.40616223,0.5731123,0.40270162,0.3244814,0.21561472,0.10646822,0.0720602
0.147857,1.3929,20.0,10,SC,0.44907,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR,0.3184906,0.6627801,0.51892966,0.40729353,0.80910575,0.38102782,0.7993985,0.4018199,0.69174427,0.39544487,0.53169346,0.41809434,0.31397903,0.19174607,0.097858466,0.06830249
0.158571,1.3929,20.0,10,SC,0.441619,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR,0.3137259,0.6939342,0.49269757,0.42053908,0.7641658,0.38093615,0.7920388,0.39340797,0.6859943,0.39376813,0.4908219,0.4243255,0.3068184,0.1732627,0.09179988,0.065441564
0.169286,1.3929,20.0,10,SC,0.435129,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR,0.3099681,0.7167763,0.47357747,0.43134537,0.7276326,0.38205072,0.7751468,0.38930184,0.66898465,0.3959754,0.45883393,0.42141518,0.29893816,0.159747,0.08746047,0.063256726
0.18,1.3929,20.0,10,SC,0.42952,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR,0.30688766,0.73146003,0.46003184,0.4387604,0.700518,0.38295615,0.7569726,0.38705838,0.6502039,0.39864084,0.43633586,0.41381276,0.29068223,0.15036963,0.08436622,0.061606616
0.03,1.5714,20.0,10,SC,0.575873,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR,0.81130904,0.4172939,0.27839908,0.6406401,0.65467817,0.32571357,0.53435427,0.8445595,0.37273088,0.53757286,0.8583174,0.3886748,0.69189477,0.62408286,0.4303121,0.83366495
0.040714,1.5714,20.0,10,SC,0.579015,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR,0.8878603,0.3638223,0.30680922,0.8711962,0.4984765,0.33556738,0.8176541,0.5780648,0.3701262,0.8896857,0.5264497,0.43813133,0.9243438,0.40889186,0.7789641,0.43661693
0.051429,1.5714,20.0,10,SC,0.571377,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR,0.86833483,0.32974705,0.35370594,0.97716373,0.4092841,0.38557857,0.9986308,0.43695617,0.4531586,0.9423491,0.40419483,0.6810752,0.57804114,0.47353646,0.65155697,0.46015954
0.062143,1.5714,20.0,10,SC,0.567804,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR,0.7989951,0.30883,0.4194468,0.9152031,0.3623629,0.47721976,0.8949658,0.37964016,0.62811,0.6817907,0.40138945,0.9089581,0.42075652,0.7258804,0.42242944,0.62108624
0.072857,1.5714,20.0,10,SC,0.562958,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR,0.71957415,0.29691273,0.5028207,0.787091,0.3409257,0.6093693,0.707655,0.36970913,0.84960157,0.5038204,0.4847075,0.741392,0.4158442,0.7131322,0.42197302,0.4382723
0.083571,1.5714,20.0,10,SC,0.554275,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR,0.64804846,0.2912629,0.5993023,0.66858655,0.33591938,0.76374143,0.567642,0.39209533,0.9530799,0.42038572,0.64227325,0.53779846,0.5137137,0.50580806,0.54047996,0.3595996
0.094286,1.5714,20.0,10,SC,0.545917,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR,0.5890955,0.2899944,0.70033246,0.578313,0.3422145,0.89807063,0.47952512,0.44028124,0.8737489,0.39110032,0.80176353,0.43526345,0.6598426,0.40625212,0.54500616,0.37939262
0.105,1.5714,20.0,10,SC,0.538327,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR,0.5421864,0.29171622,0.7948003,0.5132626,0.35645208,0.96993554,0.426072,0.50902504,0.7347463,0.39456093,0.8401701,0.39880782,0.71144676,0.3924276,0.4338612,0.34813458
0.115714,1.5714,20.0,10,SC,0.530519,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR,0.50535756,0.2953359,0.87277704,0.466882,0.3759944,0.97249043,0.39419296,0.5903503,0.6187504,0.41978934,0.7613099,0.40137845,0.63495106,0.42796543,0.3629332,0.28600422
0.126429,1.5714,20.0,10,SC,0.522757,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR,0.4765996,0.2999586,0.9290294,0.43370333,0.39845738,0.9311383,0.3757565,0.6726617,0.5379645,0.45906776,0.65695256,0.4279613,0.5359605,0.47790003,0.33995634,0.24565876
0.137143,1.5714,20.0,10,SC,0.515426,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR,0.45424342,0.30483717,0.96395284,0.40983123,0.42156562,0.87462604,0.36568385,0.7437824,0.4844003,0.50489104,0.5728399,0.46704546,0.4641329,0.50556403,0.3399044,0.21725905
0.147857,1.5714,20.0,10,SC,0.508654,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR,0.43698907,0.30935717,0.98185474,0.39258522,0.44321805,0.82033175,0.3606353,0.7959046,0.44928136,0.54975456,0.51416767,0.5077878,0.41972813,0.4998607,0.34164113,0.1933029
0.158571,1.5714,20.0,10,SC,0.502502,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR,0.42386597,0.313032,0.9883416,0.38014483,0.46161184,0.7754896,0.3583222,0.82791823,0.42632207,0.5874833,0.47524896,0.54151785,0.39385337,0.47612047,0.3362511,0.17457458
0.169286,1.5714,20.0,10,SC,0.497008,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR,0.41416326,0.3155051,0.98846054,0.37127945,0.47537053,0.74195695,0.35715932,0.8436524,0.41140187,0.6145095,0.45012066,0.5639659,0.37913373,0.45057094,0.32587057,0.16130199
0.18,1.5714,20.0,10,SC,0.492182,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR,0.4073759,0.3165491,0.9859018,0.36517668,0.48360643,0.7194765,0.35609597,0.8484165,0.40192226,0.62989223,0.4345234,0.57510495,0.37067968,0.43057346,0.31524396,0.15258688
0.03,1.75,20.0,10,SC,0.539653,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR,0.524209,0.5414244,0.26064128,0.3379389,0.8724384,0.4026439,0.30309644,0.7086459,0.6298724,0.3294072,0.57083327,0.8017198,0.3616676,0.60064876,0.7306592,0.37342733
0.040714,1.75,20.0,10,SC,0.545475,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR,0.6539653,0.4730129,0.25641957,0.43377754,0.8288291,0.34324363,0.3574548,0.94967914,0.45587268,0.3547835,0.91344965,0.50991124,0.38727635,0.98131716,0.4311732,0.5517065
0.051429,1.75,20.0,10,SC,0.556735,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR,0.7678525,0.41912708,0.260175,0.56018186,0.69728035,0.3153529,0.45487937,0.9161359,0.37411043,0.44877768,0.9557218,0.39063698,0.55161905,0.74641985,0.38351822,0.88793576
0.062143,1.75,20.0,10,SC,0.565151,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR,0.8468247,0.37892205,0.2703657,0.70513344,0.5780581,0.307619,0.59803146,0.7346677,0.34435907,0.6215294,0.71265894,0.36655793,0.841151,0.48977032,0.4929522,0.64132655
0.072857,1.75,20.0,10,SC,0.563469,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR,0.88463813,0.3493288,0.2857905,0.8411877,0.49187738,0.31407008,0.76953226,0.5819108,0.34670457,0.84127426,0.5294505,0.40384802,0.94213676,0.3944632,0.73446137,0.4312423
0.083571,1.75,20.0,10,SC,0.558149,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR,0.8880666,0.3275587,0.30534893,0.93689895,0.43290368,0.33129,0.9195685,0.4829118,0.3727592,0.9807805,0.4319602,0.4963165,0.7541304,0.38746697,0.8204631,0.38329044
0.094286,1.75,20.0,10,SC,0.552827,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR,0.86952686,0.31148958,0.32789978,0.9776486,0.39285058,0.35684755,0.99449325,0.42203343,0.4183446,0.95345414,0.38528872,0.6361196,0.5723688,0.44044417,0.6495397,0.4323293
0.105,1.75,20.0,10,SC,0.548923,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR,0.8404141,0.29958004,0.3521933,0.9721048,0.3655516,0.38846862,0.98695666,0.3850683,0.479588,0.8358146,0.36789426,0.78539866,0.46584094,0.5399369,0.4971146,0.5362348
0.115714,1.75,20.0,10,SC,0.546297,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR,0.8085571,0.2907091,0.3768963,0.93978816,0.3468591,0.42368165,0.9311292,0.36300415,0.5508471,0.7169531,0.36833647,0.8799255,0.410191,0.65571505,0.41601104,0.6028479
0.126429,1.75,20.0,10,SC,0.543734,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR,0.7784557,0.2840599,0.40065265,0.89788204,0.33401385,0.4597681,0.8622241,0.3502905,0.6243378,0.6255767,0.37972942,0.8903765,0.38397947,0.73675835,0.3807441,0.574114
0.137143,1.75,20.0,10,SC,0.540551,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR,0.75235367,0.27903506,0.4221722,0.85693955,0.32515138,0.49394387,0.7992399,0.3433648,0.69166416,0.56117743,0.39701998,0.8459282,0.37460637,0.755174,0.3713408,0.50543255
0.147857,1.75,20.0,10,SC,0.536927,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR,0.73117644,0.27519608,0.44034135,0.8220669,0.31898674,0.52368593,0.74875283,0.33982334,0.7463596,0.51722467,0.41597778,0.78682905,0.3743404,0.72933143,0.37548414,0.44639227
0.158571,1.75,20.0,10,SC,0.533217,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR,0.7151801,0.2722279,0.45428953,0.7952084,0.31463674,0.54699427,0.71160436,0.3380081,0.78543156,0.4879435,0.43302974,0.73501,0.37797087,0.6900773,0.3848246,0.40663
0.169286,1.75,20.0,10,SC,0.529659,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR,0.7043188,0.26991203,0.46343425,0.776794,0.311509,0.5625428,0.68674606,0.33679906,0.8090285,0.46930465,0.44543937,0.6974539,0.38187498,0.6556421,0.3935963,0.3822496
0.18,1.75,20.0,10,SC,0.526376,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR,0.69844776,0.26810881,0.46748757,0.76666814,0.30923578,0.5696783,0.67287797,0.33550897,0.8188584,0.45877194,0.45148474,0.6748176,0.38373098,0.6324984,0.39833486,0.3684211
0.03,1.9286,20.0,10,SC,0.504751,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR,0.33193985,0.63854957,0.28100327,0.23928203,0.56565654,0.5971334,0.28601322,0.34097126,0.87444884,0.44397107,0.3056406,0.6607893,0.6759805,0.33091986,0.57201236,0.7629627
0.040714,1.9286,20.0,10,SC,0.521448,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR,0.40398854,0.60088295,0.26393497,0.2677349,0.7320161,0.4906406,0.27654204,0.45215634,0.857464,0.35765484,0.3608713,0.95470196,0.4559163,0.35946298,0.960244,0.45235798
0.051429,1.9286,20.0,10,SC,0.527767,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR,0.48202947,0.55194205,0.25310966,0.30558923,0.84964293,0.41508165,0.2832594,0.61291206,0.69072384,0.3219249,0.47860923,0.89711094,0.36442286,0.48906755,0.85876703,0.36092776
0.062143,1.9286,20.0,10,SC,0.530479,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR,0.56173146,0.50526905,0.24695885,0.35254106,0.8796886,0.3654259,0.3031575,0.7964257,0.54691195,0.3168691,0.66527414,0.67169833,0.34180713,0.7364548,0.57188755,0.3847512
0.072857,1.9286,20.0,10,SC,0.532819,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR,0.63808864,0.46540862,0.24425018,0.4074935,0.83989495,0.3334941,0.33453247,0.9350316,0.45334312,0.33372986,0.87573165,0.512807,0.36331573,0.96479225,0.42621168,0.5097184
0.083571,1.9286,20.0,10,SC,0.536762,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR,0.7065799,0.43290612,0.24401803,0.46831718,0.77091897,0.313332,0.37585503,0.9744361,0.3958785,0.36851132,0.9943926,0.42376873,0.42223623,0.92862797,0.37026617,0.72402495
0.094286,1.9286,20.0,10,SC,0.542269,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR,0.76421684,0.406941,0.2454829,0.53190696,0.70056343,0.30101866,0.42505342,0.9300545,0.36113593,0.41844836,0.9671298,0.37662905,0.51579773,0.7491338,0.3633249,0.87432736
0.105,1.9286,20.0,10,SC,0.546679,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR,0.809956,0.38641465,0.24799658,0.5945632,0.64009875,0.29394647,0.47914362,0.8514526,0.3406107,0.4799553,0.863495,0.35381323,0.6346147,0.5990742,0.38834235,0.8158736
0.115714,1.9286,20.0,10,SC,0.548345,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR,0.8444937,0.37030807,0.25101253,0.65269053,0.5918451,0.29030302,0.5343495,0.77301884,0.32905287,0.5477021,0.7558811,0.34551576,0.75640273,0.5028507,0.4361997,0.6751069
0.126429,1.9286,20.0,10,SC,0.547884,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR,0.8696125,0.35778776,0.25407222,0.703431,0.554815,0.2887782,0.58660287,0.70793545,0.32308462,0.6149262,0.6703042,0.34580952,0.8530388,0.44445956,0.49781612,0.56143653
0.137143,1.9286,20.0,10,SC,0.546301,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR,0.8875056,0.34820953,0.25680023,0.74501926,0.5272498,0.28840154,0.6322365,0.6584059,0.32041198,0.67488474,0.608556,0.3506362,0.90889376,0.40939593,0.56178325,0.4877948
0.147857,1.9286,20.0,10,SC,0.544262,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR,0.9002891,0.34108615,0.2589073,0.776788,0.507498,0.28845733,0.6685707,0.6229057,0.31942406,0.7225858,0.566187,0.3569623,0.9287197,0.38846686,0.6167606,0.44281864
0.158571,1.9286,20.0,10,SC,0.542132,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR,0.9097104,0.33606392,0.26019037,0.79883575,0.4942735,0.28844187,0.6940687,0.5992875,0.3190039,0.75554717,0.53869367,0.3625043,0.9276707,0.3761275,0.6555163,0.4161227
0.169286,1.9286,20.0,10,SC,0.540105,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR,0.91703796,0.33289653,0.26053268,0.8116254,0.48667046,0.28803813,0.7081593,0.58577514,0.3184355,0.7733695,0.5228275,0.36569497,0.9194665,0.36908412,0.67627645,0.40108463
0.18,1.9286,20.0,10,SC,0.53828,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR,0.92304295,0.33142716,0.25989968,0.8156436,0.4841248,0.28709692,0.71089846,0.58119684,0.31735173,0.776692,0.5166125,0.36570278,0.91200763,0.36553207,0.6805437,0.393993
0.03,2.1071,20.0,10,SC,0.440983,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR,0.23183072,0.6104232,0.32022017,0.20776293,0.32940325,0.7288969,0.34665126,0.24912755,0.46875468,0.74490565,0.3257615,0.31062102,0.7963385,0.52637947,0.3039862,0.59447294
0.040714,2.1071,20.0,10,SC,0.46573,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR,0.26802266,0.6435243,0.29741037,0.21484381,0.41185093,0.70230293,0.3078302,0.27123454,0.6483234,0.5963082,0.29456887,0.40158668,0.9305003,0.38719222,0.3467635,0.9526848
0.051429,2.1071,20.0,10,SC,0.490062,0.1081048454087395,0.0188236042560309,0.0198265841754177,GPR,0.306943,0.6463469,0.27977353,0.22530931,0.50908583,0.6305735,0.28461644,0.30764696,0.8222559,0.4767196,0.290427,0.55541366,0.7659526,0.33034992,0.46918762,0.8868851
0.062143,2.1071,20.0,10,SC,0.505085,0.1293833589694963,0.023142101375831,0.0239770167693537,GPR,0.3476593,0.6304321,0.26645014,0.23859037,0.6130519,0.55635476,0.2720433,0.35828096,0.9056987,0.40039107,0.30612916,0.75917387,0.57959074,0.3192045,0.68722206,0.61745274
0.072857,2.1071,20.0,10,SC,0.512813,0.151019443555247,0.0277374565718414,0.0282872599342008,GPR,0.38900158,0.60596263,0.25651702,0.25404176,0.7116332,0.49488917,0.26677725,0.42222998,0.87920225,0.3541564,0.33853874,0.9334944,0.46121502,0.33922833,0.9266528,0.45650366
0.083571,2.1071,20.0,10,SC,0.516748,0.1730383892289127,0.0326253053024461,0.0327699652934809,GPR,0.42967856,0.579539,0.2491815,0.27092853,0.7929393,0.44775695,0.26654634,0.49675566,0.7969999,0.32691416,0.38569987,0.9838087,0.3934843,0.38541627,0.9930941,0.37967953
0.094286,2.1071,20.0,10,SC,0.518751,0.1954697303026674,0.0378247459614652,0.0374406540757777,GPR,0.4684259,0.5546911,0.2438041,0.28843728,0.850318,0.41258675,0.26968622,0.57686234,0.70903194,0.3116752,0.44502613,0.9212653,0.35594732,0.45493352,0.87751025,0.3481103
0.105,2.1071,20.0,10,SC,0.519756,0.218338456582856,0.0433560907810373,0.0423157014338971,GPR,0.5041153,0.53301436,0.23988257,0.30570102,0.88413125,0.38660833,0.2748767,0.65590435,0.6354125,0.30407986,0.51221484,0.8206716,0.33632752,0.5423891,0.72965884,0.34233883
0.115714,2.1071,20.0,10,SC,0.520252,0.2416771621073271,0.0492434037935011,0.0474146302078575,GPR,0.53585774,0.5150505,0.23702498,0.321859,0.8996866,0.36753744,0.28101364,0.7273114,0.57930946,0.30124357,0.5812257,0.72865546,0.3274766,0.63739824,0.6163063,0.35222876
0.126429,2.1071,20.0,10,SC,0.520491,0.2655195274429045,0.0555127379871405,0.0527585182943906,GPR,0.5630199,0.5008435,0.23493111,0.3361099,0.90382206,0.35368,0.28715947,0.78639126,0.5384503,0.30113524,0.64535904,0.6580634,0.3249177,0.7261954,0.54017013,0.37107307
0.137143,2.1071,20.0,10,SC,0.520588,0.2898929889554009,0.0621896940324536,0.0583679749887721,GPR,0.58520013,0.49024037,0.23337717,0.34776524,0.90256894,0.34383282,0.2925377,0.8311795,0.50977665,0.30226734,0.69890493,0.60808116,0.32559925,0.7970851,0.49107736,0.39325103
0.147857,2.1071,20.0,10,SC,0.520582,0.3148316088633973,0.0693023202596536,0.0642656499918911,GPR,0.6021962,0.48303354,0.2322029,0.3563028,0.90030104,0.33716118,0.29655328,0.8620364,0.4907532,0.30356014,0.7383452,0.574929,0.32735324,0.8450678,0.46034288,0.41374636
0.158571,2.1071,20.0,10,SC,0.520478,0.3403667345946098,0.0768781438068387,0.0704737443187441,GPR,0.6139374,0.47903898,0.2313034,0.36139023,0.8997823,0.33311418,0.298809,0.8804519,0.47960028,0.30428675,0.7623601,0.55525845,0.32869476,0.871435,0.4423422,0.4285042
0.169286,2.1071,20.0,10,SC,0.520278,0.3665311724803841,0.0849447992251045,0.077014574771215,GPR,0.6204372,0.47812703,0.23062146,0.36289752,0.9025082,0.33135936,0.2991151,0.88791394,0.4752166,0.3040474,0.7710331,0.5468332,0.32875574,0.8799727,0.43381658,0.43494272
0.18,2.1071,20.0,10,SC,0.520001,0.3933488582912199,0.0935262224977547,0.0839075324330423,GPR,0.6217593,0.4802357,0.23014146,0.3608914,0.90901333,0.33174077,0.2974834,0.8852246,0.47707033,0.30274454,0.7649736,0.54850596,0.32724622,0.87350637,0.4331958,0.43219095
0.03,2.2857,20.0,10,SC,0.405337,0.0665301360208154,0.0109701336217035,0.011967370308351,GPR,0.17762467,0.48466286,0.36646396,0.20147477,0.22834548,0.5642427,0.45890754,0.24178818,0.2746607,0.6811206,0.48143116,0.2635234,0.35781074,0.8617252,0.39805284,0.28890517
0.040714,2.2857,20.0,10,SC,0.41866,0.0871591469673739,0.0147691118431046,0.0158255560173288,GPR,0.19699423,0.5501421,0.34450078,0.20049332,0.26127937,0.66634846,0.4030488,0.23696493,0.33283725,0.79637116,0.39370784,0.2653892,0.49663988,0.7741953,0.32439736,0.35149458
