t_over_L_pred,d_mm_pred,L_mm_pred,N_pred,lt_pred,t_over_L_true,d_mm_true,L_mm_true,N_true,lt_true,band_mean_target,band_mean_verified,alpha_500hz_target,alpha_500hz_verified,alpha_600hz_target,alpha_600hz_verified,alpha_700hz_target,alpha_700hz_verified,alpha_800hz_target,alpha_800hz_verified,alpha_900hz_target,alpha_900hz_verified,alpha_1000hz_target,alpha_1000hz_verified,alpha_1100hz_target,alpha_1100hz_verified,alpha_1200hz_target,alpha_1200hz_verified,alpha_1300hz_target,alpha_1300hz_verified,alpha_1400hz_target,alpha_1400hz_verified,alpha_1500hz_target,alpha_1500hz_verified,alpha_1600hz_target,alpha_1600hz_verified,alpha_1700hz_target,alpha_1700hz_verified,alpha_1800hz_target,alpha_1800hz_verified,alpha_1900hz_target,alpha_1900hz_verified,alpha_2000hz_target,alpha_2000hz_verified
0.0633477121591568,2.688530206680298,39.05469512939453,5,FCC_face,0.062143,2.8214,40.0,5,FCC_face,0.335379,0.34558029322631223,0.12977622,0.13477515228320425,0.10856276,0.11250275869910753,0.16290462,0.16867566327657801,0.46582773,0.4857439286966493,0.50437856,0.5290383190763772,0.22314382,0.23194009315671205,0.15117262,0.15646653979553138,0.1846632,0.19051964940299826,0.505615,0.5207163477082934,0.6621189,0.6846050594380211,0.24608938,0.25399492213575525,0.17731707,0.18302285904554916,0.36022833,0.3722108749385855,0.8420583,0.8384903567317805,0.22988968,0.23397359953861085,0.28310654,0.2960221502036542
0.15778672695159912,2.9224624633789062,26.35719871520996,5,FCC,0.158571,3.0,26.6667,5,FCC,0.264952,0.2653880186212122,0.07512857,0.07635606068500778,0.12869762,0.13002044028136228,0.7698241,0.772344933245979,0.28906268,0.29622641899418767,0.115400314,0.11760398090138224,0.11969122,0.1208890805673195,0.50263876,0.4964094412406155,0.40760642,0.4198524733517657,0.13023965,0.13282065433135182,0.18893036,0.1880885019225671,0.6620807,0.6760837306800009,0.13173813,0.13416997097296568,0.40704387,0.40254421418346065,0.062147085,0.06379525776733874,0.034146298,0.034862185189410755,0.025058286,0.025543513892054448
0.16911429166793823,2.0953369140625,33.68967056274414,20,FCC,0.169286,2.4643,36.6667,20,FCC,0.060871,0.060876839894872956,0.31957826,0.3073842297823697,0.3292391,0.2960929756062226,0.23212193,0.22084652826476125,0.06704902,0.07985165634319102,0.027261699,0.031026398028499824,0.018598871,0.020904596170483902,0.014334266,0.016034227308612148,0.011693678,0.013048156912915054,0.009867714,0.010994471965689367,0.008519314,0.009483055589743383,0.0074788705,0.008319512442829025,0.0066502495,0.0073943805703168275,0.005974294,0.0066406211925142955,0.0054123434,0.006014577023170653,0.0049379384,0.005486452200927028,0.0045322995,0.0050351439590087255
0.10557854920625687,2.8453242778778076,22.78095054626465,15,FCC,0.105,3.0,23.3333,15,FCC,0.481582,0.4854056601478745,0.16579628,0.17128775079566028,0.6024072,0.6215290346306721,0.28600857,0.2936333488591133,0.26483756,0.27373654179090123,0.71306014,0.7211623505304721,0.2229348,0.22982935548029582,0.9151881,0.9232334520093812,0.27440873,0.2813232846845376,0.52345943,0.536290315159138,0.3897448,0.3953769513274352,0.3814067,0.39275577242171733,0.50458384,0.5048634932046943,0.36065328,0.3718766527118553,0.49518847,0.4913613433333731,0.43335658,0.44637566043993027,0.35872373,0.3587171209854654
0.08360691368579865,1.942284107208252,20.082860946655273,20,SC,0.083571,1.9286,20.0,20,SC,0.664286,0.6638333717813464,0.48973906,0.4812721783301327,0.76164985,0.7776639555896048,0.43253765,0.4277761630171456,0.99959445,0.9997135330626541,0.4590921,0.46192736525221123,0.7940191,0.7698757899100082,0.6423999,0.6628592062344614,0.5454949,0.53317260043444,0.959468,0.9654784705835235,0.5347202,0.5442334199914054,0.66169196,0.6374443856310374,0.8720948,0.8904575179024171,0.55833215,0.5719504029595139,0.5782238,0.5619239262015007,0.75223285,0.7273427299710373,0.733987,0.7449919959852602
0.08440741151571274,1.5615988969802856,36.490455627441406,5,FCC_face,0.083571,1.5714,36.6667,5,FCC_face,0.280013,0.279481888766485,0.49483478,0.49780926116530655,0.654668,0.6521754390846628,0.24118383,0.24130857405216,0.31647438,0.31825732436016907,0.85314745,0.8470928271824087,0.2796528,0.2791316433181159,0.39619666,0.39859899175564784,0.38453802,0.38047417448960297,0.28881848,0.28844682264783894,0.12913337,0.1282363793318112,0.070507325,0.07039013420423934,0.05119672,0.051180359312910095,0.041007437,0.04101709979467316,0.03447154,0.03448995312777925,0.0298289,0.029850386078908997,0.02631961,0.02634192610820607
0.03868963569402695,1.9209765195846558,33.55019760131836,20,FCC_face,0.040714,1.9286,33.3333,20,FCC_face,0.670221,0.6718195796787554,0.49473408,0.49411840196109225,0.78774756,0.7928223033928946,0.44152418,0.4419078941259492,0.9996315,0.9995129532025633,0.47405332,0.4766211830867447,0.78524613,0.7803374200507052,0.66487783,0.6720635047694857,0.55041444,0.5490891899382851,0.956397,0.9588724856841819,0.55080235,0.5550427446615851,0.65808797,0.6544624861098853,0.87329805,0.879049484323665,0.57326657,0.5780657087127921,0.58016837,0.5789780634445667,0.73900473,0.7371712875719243,0.7301981,0.7346248273497484
0.1777794063091278,1.0119088888168335,13.213907241821289,20,SC,0.18,1.0357,13.3333,20,SC,0.632377,0.6292554415560245,0.74607235,0.7532425076235063,0.5468832,0.5433097292276093,0.6675724,0.6782420307104395,0.6135802,0.6041809910905405,0.6232972,0.6346621215833347,0.6552081,0.6414405320783962,0.60417044,0.6150047230889539,0.66588724,0.6502327909842598,0.601185,0.6111489243815075,0.6492411,0.6338545303566023,0.6088698,0.6175719472010308,0.6126279,0.5996026723627702,0.6229995,0.6281212191393564,0.5674029,0.5597285919416715,0.6258905,0.6216298320715752,0.5369262,0.537015182300651
0.1362006813287735,2.503624677658081,23.528100967407227,5,FCC,0.137143,2.4643,23.3333,5,FCC,0.313202,0.31091765588759845,0.09676969,0.09601905612238093,0.087584704,0.08671150355515478,0.17324524,0.17075571817368573,0.8351802,0.8242596432615177,0.36726785,0.367219975846382,0.14517741,0.1444621499526515,0.11741081,0.11629795595039061,0.22725235,0.22344600018345784,0.99628735,0.9952345826877994,0.2762616,0.27754272632543564,0.13733253,0.1365201281409244,0.22057824,0.21623848808772006,0.7602665,0.7780825021723359,0.16672754,0.1673896787312179,0.26108375,0.25540427792806475,0.12209198,0.1244697901813343
0.07356567680835724,0.5161440968513489,13.512145042419434,20,FCC,0.072857,0.5,13.3333,15,FCC,0.23267,0.2355616370836451,0.32013705,0.32897812728163167,0.32647803,0.3297657385724162,0.32190853,0.32731944686245873,0.31527564,0.32166258823949656,0.30955806,0.31351243541541685,0.29850158,0.3031581415680856,0.28579688,0.2903951570002218,0.27073175,0.27480811331579413,0.25197813,0.2558331224289142,0.2291263,0.23268819148722408,0.20133165,0.20437887171316838,0.16815278,0.17030417868593184,0.13239901,0.13316156916911226,0.10194096,0.10151561191890712,0.080861524,0.07996571304450462,0.06679179,0.06580383527657974
